지역번호,소속,선명,역이름,년,월,일,시,분,요일,역/열차,장소,세부장소,성별,나이,음주,세부내용,부상상태
대전충남본부,천안아산관리역,장항선,천안아산역,15,1,18,14 ,28,일,역,E/S,4호기,여,70대,무,전동열차를 이용하려 하던 고객이 E/S 4호기를 이용도중 넘어진 사고임,경상
대전충남본부,대전열차,경부선,영동역,15,1,19,8 ,40,월,무궁화,객실,1호차,남,40대,무,"2015.01.19. 08:40분경 #1201열차(서울-부산)여객전무(심우정, 임준수)으로부터 고객이 선반위 물건이 머리위로 떨어져 눈윗부분이 찢어짐을 통보받음.",경상
대전충남본부,천안아산관리역,장항선,온양온천역,15,1,23,9 ,36,금,역,이동통로,하행E/V,여,30대,무,2015년 1월 23일 신창행 전동 K627(당열 09:35도착)열차에서 하차한 고객이 전철 하해E/V에 탑승하기 위하여 대기하던 중 문경희의 전동휠체어와 이정순이 접촉하여 가해자가 119를 수배하여 천안소재 충무병원으로 이송한 사고임.,경상
대전충남본부,대전관리역,경부선,대전역,15,1,24,0 ,40,토,역,계단,서광장방면 주출입구,남,50대,음주,2015. 1. 24(토) 00:40 경 서광장(주출입구 쪽)에서 3층 맞이방으로 계단을 이용해 올라 가다가 부주의로 넘어져 왼쪽 무릎 및 어개 타박상 입음. 당시 사상자는 음주상태였음,경상
대전충남본부,대전관리역,경부선,대전역,15,1,24,16,25,토,역,맞이방,매표창구앞,남,70대,무,2015. 1. 24(토) 16:25분경 승차권을 변경하려고 매표창구로 이동하던중 고객대기선 줄에 걸려 넘어져 입술(찢어짐) 및 오른쪽 손등 찰과상을 입음,경상
대전충남본부,대전열차,경부선,대전역,15,1,21,8 ,26,수,무궁화,객차화장실,2호차,여,50대,무,2015. 1. 21(수) 08:26분경 #4302열차 2호차 화장실에서 용변을 보던중 열차충격(제동)으로 방열판에 엉덩이에 화상을 입음,경상
대전충남본부,대전열차,경부선,대구역,15,1,29,9 ,55,목,무궁화,객차화장실,2호차,남,10대미만,무,2015. 01.29(목) 09:55분경 #4302열차를 청주에서 대구까지 이용하던 이재근이 영동부근 지날 때 2호차 화장실 이용중 열차진동으로 화장실 방열판에 접촉하여 오른쪽 엉덩이 부근에 화상을 입었음.,경상
대전충남본부,천안아산관리역,경부선,천안아산역,15,1,31,11 ,12,토,역,E/S,2호기,남,30대,무,2015.01.31.(토) 11:25분경 천안아산역 1층 출입구에서 2층 로비로 올라오는 에스컬레이터 2호기를 이용하던 고객이  주머니에 손을 넣고 올라오면서 도착하기 전에 발을 움직이다가 에스컬레이터 계단 턱에 걸려서 코가 부상 당함,경상
대전충남본부,대전열차,경부선,서울역,15,2,1,20 ,30,일,무궁화,객실출입문,3호차,남,60대,무,"2015. 2. 1. (일) 20:30分경 박봉재(남, 54년생)고객이 3호차 객실 출입시 출입문 문틈에 새끼 손가락이 끼인 사고 발생. 목적지 서울역에 도착하여 보험안내 받고 귀가 조치함.",경상
대전충남본부,천안관리역,경부선,직산역,15,2,1,20 ,34,일,역,선로,하행1번선,남,30대,무,"상선 승강장(고상홈)에서 하선 승강장(고상홈)으로 무단횡단 하려다 고상홈을 올라가지 못하여 통과열차(무궁화)에 치여 현장에서 사망으로 추정함 (경찰이 CCTV를 확인 - 미세하게 확인이 가능)
03:50 현재 역 구내 CCTV로는 이동 파악이 되지 않고 있으며 철도사법경 찰의 추측으로는 전동열차로 직산역에 하차하여 급히 이동하려다 사고가 발생되었다고 추정 함.",사망
대전충남본부,천안관리역,경부선,천안역,15,2,4,17 ,20,수,역,계단,3-4번 승강장계단,남,80대,무,"신탄진역에서 #1406열차를 승차, 천안역에 하차 하여 계단을 이용하여 올라오다가 넘어져 왼쪽 다리 부상당한 사고임.",경상
대전충남본부,대전열차,충북선,제천역,15,2,6,22 ,0,금,무궁화,객실,2호차,남,70대,무,02월 06일 제1715열차 22:00시경 김 선우가 대전에서 승차하여 여행 중 2호차   방열판에 화상을 입었고 제천역 도착하여 제천 시내 서울병원에서 치료하고 귀가한   후 7일 제천역에 신고하고 치료비를 요청한 사고임.,경상
대전충남본부,천안아산관리역,장항선,천안아산역,15,2,6,13 ,58,금,역,E/S,2호기,여,70대,무,15.02.06. 14:58경 전동열차를 이용하기 위해 배방역 1층 에스컬레이터 2호기를 이용하던 권정순 고객이 넘어지는 사고 발생 ,경상
대전충남본부,오송관리역,경부선,오송역,15,2,6,18 ,30,금,역,맞이방,2층 맞이방 출입문,남,20대,무,"2015년 2월 6일 18시20분경 정재훈 고객(남,24세)이 오송역 2층 맞이방 BRT출입문을 이용중(최정옥 고객 마중) 뛰다가 출입문 유리창에 부딪쳐 얼굴[코 찰과상, 이마 타박상 및 왼쪽 무릎(타박상)]을 다친 사상 사고임",경상
대전충남본부,대전관리역,경부선,대전역,15,2,8,16 ,47,일,역,E/S,서광장방면,여,50대,무,"2015. 2. 8(일) 16:47 경 대전역 3층 맞이방에 위치한 커피 자판기 이용을 위해 서광장에서 올라가는 에스컬레이터를 통해 이동 중 앞 사람의 밀침으로 중심을 잃고 넘어짐 (사상자 지인 주장)
최초 발견 당시 에스컬레이터는 멈춰 있었으며 사상자 포함 2명이 넘어져 있었음",경상
대전충남본부,서대전관리역,호남선,서대전역,15,2,9,8 ,53,월,역,E/S,2호기,여,60대,무,"2015. 2. 9. 08:53경 에스컬레이터 이동중 넘어짐(이인숙, 510801-2****)을 발견하고 근처에 있던 다른 고객(서정태, 640225-****)이 도와주다가 같이 넘어짐. 
*부상정도 : 이인숙-외상은 없으나 허리, 머리부분을 바닥에 부딪힘
                서정태-종아리 찰과상, 귀부분 상처 
*원인 : 이인숙 고객이 E/S이용을 위한 발판에 발을 올리던중 스텝발판이 상승되는 과정에서 중심을 잃음",경상
대전충남본부,서대전관리역,호남선,서대전역,15,2,9,8 ,53,월,역,E/S,2호기,남,50대,무,"2015. 2. 9. 08:53경 에스컬레이터 이동중 넘어짐(이인숙, 510801-2****)을 발견하고 근처에 있던 다른 고객(서정태, 640225-****)이 도와주다가 같이 넘어짐. 
*부상정도 :  서정태-종아리 찰과상, 귀부분 상처 
",경상
대전충남본부,대전열차,경부선,서울역,15,2,12,15 ,40,목,무궁화,카페객차,카페객차,여,70대,무,"2015. 2. 12. (목) 11:40分경 무궁화 #1212(입석)를 이용하던  고순교(여,72세)께서 카페객차에서 중심을 잃고 앞으로 넘어져(고순교 고객은 객차내 다른 고객의 발에 걸렸다고 설명함.) 오른쪽 무릎을 바닥에 부딪힌 사고임.
오른쪽 무릎 부분 통증 호소 ",경상
대전충남본부,대전관리역,경부선,대전역,15,2,16,16 ,25,월,역,E/S,서광장맞이방 상행,여,60대,무,캐리어와 보따리를 가지고 서광장 맞이방 상행E/S(2호기) 이용 중 부상자가 중심을 잃고 넘어진 사고,경상
대전충남본부,천안아산관리역,경부선,천안아산역,15,2,16,19 ,7,월,역,E/S,9호기,여,50대,무,"15.02.16. 19:07경,  최은분 고객이 천안아산역에 KTX167(서울→천안아산) 10호차에 하차하여 에스컬레이터 9호기를 이용하다가 중심을 잃고 넘어져 부상당한 사고임",경상
대전충남본부,대전열차,경부선,대전열차승무사업소,15,2,17,13 ,0,화,무궁화,카페객차,카페객차,남,70대,무,"2015.2.17. 제1210열차 부산-영등포 3호차14석에 승차하여 여행 중 대전에서 카페객차에서 간식 구입 하던 중 열차가 출발하면서 덜컹하여 중심을 잃고 넘어 지셨다함. 당시카페객차 여직원 김 효순(010-6430-3213)이 부축해주어 좌석까지 안내해 주었고 괜찮은 줄 알고 다른 조치를 취하지 않았는데 이후, 엉덩이 허리 쪽이 많이 아파 2/19일 인천 부평 정형외과에 내원하였고 입원을 하게 되었다함, 2/17일 열차 이용 중 발생된 사고로 보상처리 관련 확인요청으로 VOC접수함,  다친 고객은 부친으로 병원에 입원해 계시고 자녀(임기문)가 대신 접수함",경상
대전충남본부,대전관리역,경부선,대전역,15,2,20,5 ,10,금,역,화장실,1층 여화장실,여,40대,무,2015. 2. 20일(목) 05:10분경 서광장쪽 1층 여자화장실 이용중 바닥 물기로 인하여 바닥에 넘어져 왼쪽 눈썹 부근 1.5cm가량 찢어짐,경상
대전충남본부,대전열차,경부선,구포역,15,2,20,12 ,32,금,무궁화,객실출입문,3호차,여,80대,무,2015.2.20. 제1205열차 물금~화명역 운행도중 3호차 출입문 틈에 오른쪽 중지손가락이 협착됨. 구포역 도착직전 승무원이 발견하여 구포역에 인계함.,경상
대전충남본부,천안관리역,경부선,직산역,15,2,21,9 ,14,토,역,타는곳,상선승강장,남,20대,무,"쌍용역에서 승차하여 성환역까지 이용할 고객이 어지러움증으로(고객주장) 직산역 하차하여 상선승강장을 걸어오다가 갑자기 넘어지면서 오른쪽 눈썹부분과 턱부근에 찢어 지는 부상을 입어, 119수배 단국대학교 병원으로 이송치료한 사고임.",경상
대전충남본부,천안관리역,경부선,두정역,15,2,25,19 ,29,수,역,맞이방,3호기E/V외부바닥 모서리,여,70대,무,"2015.02.25.(19:29) K699전동열차 이용 고객이 하선 승강장에서 승강기를(3호기) 이용하여 2층 맞이방에 도착, 밖으로 나와 걷던 중 승강기 외부 바닥모서리에 발이 걸려 넘어짐",경상
대전충남본부,천안아산관리역,경부선,천안아산역,15,2,26,8 ,45,목,역,이동통로,아산역방면 연결통로,남,20대,무,2015.2.26.(목) 08:45분경 박호림고객외 1인이 아산역에서 #1555(08:48)에 승차하기 위해 이동중(사회복무요원 곽수빈 안내) 연결통로에 설치되어 있는 자동문에 무릎을 부딪혀 부상을 당했다는 사고임,경상
대전충남본부,대전관리역,경부선,대전역,15,2,27,11 ,53,금,역,맞이방,명품마루 앞,남,70대,무,2015. 2. 27일(금) 11:53분경 열차표를 끊기 위해 맞이방에서 매표구 이동중 지팡이(끝부분 금속)가 대리석 바닥에 미끄러지면서 얼굴 부분이 바닥에 부딪쳐 이가 부러진 사고임.,경상
대전충남본부,천안아산관리역,장항선,아산역,15,2,28,14 ,0,토,역,E/S,6호기,여,50대/80대,무,"신금순은 2015 .2.28 14:00경 천안아산역 CA웨딩홀에 조카 결혼식을 참석하러 아산역 에스컬레이터 6기를 이용하다가 어머니(윤옥)와 함께 넘어져, 2015.3.3. 부천 W진병원에 입원하였다고 전화연락",경상
대전충남본부,대전관리역,경부선,대전역,15,1,26,18 ,0,월,역,E/S,7.8번승강장에서 3층으로 올라가는 남쪽,남,30대,무,"7,8번 승강장에서 3층으로 올라가는 남쪽 에스컬레이터에서 이용도중 앞으로 넘어져 부상을 입은 사고임.",경상
대전충남본부,대천관리역,장항선,판교역,15,3,3,9 ,35,화,역,E/S,#1556열차 승차,여,70대,무,2015년 03월 03일 할머니 고객이 09:40 #1556(09:44)을 타기 위해  에스컬레이터를 이용 중 넘어져 오른손이 골절됨.,중상
대전충남본부,대천관리역,장항선,서천역,15,3,4,13 ,49,수,역,E/S,2호기,남,70대,무,로컬관제원  신현일 확인결과 피해 고객이 에스컬레이터 진행방향과 반대로 몸을    돌리고 있는 상태에서 몸의 중심을 잡지 못하고 넘어졌다고 함,경상
대전충남본부,천안아산관리역,장항선,쌍용역,15,3,5,8 ,23,목,역,계단,남쪽게이트계단,남,20대,무,"전동열차 k624에서 하차한 고객이 맞이방으로 내려오던 중 계단에서 발을 헛디뎌 넘어져, 이마가 찢어지고(약 2cm), 콧등에 찰과상을 입음.",경상
대전충남본부,천안아산관리역,경부선,천안아산역,15,3,6,16 ,56,금,역,타는곳,상행승강장,남,30대,무,15.03.06.16:56경 부상자가 #512열차 승차를 위해 급히 이동중 승강장 바닥에서 넘어져 부상을 당함(안경이 부서져 눈주위 찢어진 것 같음),경상
대전충남본부,대전관리역,경부선,대전역,15,3,7,22 ,29,토,역,계단,"9,10번 북쪽계단",남,50대,무,2015. 3. 7일(토) 22:29분경 22:38분 ITX새마을 1059열차를 타기 위해 타는 곳으로 이동중 계단에서 휴대전화를 사용하다 발을 헛딛어 계단에서 구름면서 얼굴이 찢어진 사고 ,경상
대전충남본부,대천관리역,장항선,삽교역,15,3,7,14 ,21,토,역,E/S,1호기,여,80대,무,"15. 3. 7 14:21경 #1559열차 이용 고객(용산-삽교)이 하차하여 에스컬레이터 이용 중 진입 후 바로 무거운 짐(캐리어 1개,선물상자 1개)을 양쪽으로 들고 내려오면서 중심을 잡지 못하고 짐과 함께 굴러 넘어지면서 눈 부위(눈꺼플)가 약 3cm가량 찢어진 사고임.",경상
대전충남본부,천안아산관리역,장항선,온양온천역,15,3,7,8 ,8,토,역,계단,전철상계단,남,70대,무,2015년 3월 7일 청량리행 전동 K620(당역 08:07출발)에 승차하기 위해 계단으로  오르다 발을 헛디뎌 넘어지면서 머리를 다침,경상
대전충남본부,천안아산관리역,장항선,온양온천역,15,3,7,13 ,42,토,역,타는곳,상선 전철타는곳,여,10대,무,전동K664(당역 13:42출발) 승차하기 위해 쏘시지를 먹으면서 기다리다가 전동차 도착 후 승차하려는 순간 갑자기 쓰러짐(원인 불명)  ,경상
대전충남본부,천안관리역,경부선,천안역,15,3,7,11 ,10,토,역,계단,동부계단,남,20대,무,천안역 동부계단을 이용하던중 계단이 발에 걸려 넘어져 오른쪽 어깨 부상을 입음,경상
대전충남본부,대전관리역,경부선,광명역,15,3,8,16 ,45,일,역,타는곳,10호차 위치,남,50대,무,"2015년 3월 08일 #144열차(16시 37분, 대전→서울)이용을 위하여 대전역 5,6번홈 타는곳 10호차 위치 의자에서 휴식을 취하고 열차를 타기 위해 일어나는 순간 나무의자 끝 모서리에 걸리면서 승객의 왼쪽 뒤 허벅지에 큰 가시 찔리는 사고 발생으로 #144열차 승차 후 열차팀장에게 신고 접수 열차팀장은 대전역에 통보 및 차내에서 부상자 응급치료를 하였으나 승객은  계속 아픔을 호소하여 광명역으로 인계 광명역에서 고객 인계 환자 상태 확인 후 병원 치료 받을 것을 안내 함 
 승객의 바지도 많이 훼손 됨 (※ 본인의 바지 구입한지가 얼마 되지 않아 훼손된 바지에 대한 보상을 요구함)",경상
대전충남본부,대전관리역,경부선,대전역,15,3,8,17 ,23,일,역,계단,"서울방향 상행선 5,6번 승강장 북쪽계단 끝쪽",남,70대,음주,"2015. 3. 08일(일) 17:23분경 일행과 함께 #1218 대전-영등포(17:40발) 열차를 이용하기 대전역 5,6번승강장 서울방향 북쪽계단을 이용하다 끝쪽에서 음주로 인하여 실족하여 머리를 바닥에 충격하여 부상. ",경상
대전충남본부,천안관리역,경부선,천안역,15,3,9,11 ,4,월,역,E/S,서부역사,여,"80대, 50대, 70대",무,"15.03.09. 11:00분경 천안역 서부역사 E/S운행 중 부상자 일행이 E/S이용하여 올라가던 중 중심을 잃고 넘어진 사고임.
부상자(3명) 중 1명(서용순)은 팔목이 부러져 수술중이며 다른 1명(서덕철)은 팔목부위를 다쳤으나 외관상 이상은 없고 통증이 있으며 나머지 1명(서용분)은 넘어지면서 머리를 다쳐 CT촬영결과 외상은 없으나 머리에 통증을 느끼고 있는 상태임.",경상
대전충남본부,대전열차,충북선,청주역,15,3,10,16 ,20,화,무궁화,객실,2호차,여,70대,무,"15. 3.10. 16:19분경, 제1710무궁화열차 승무원 김승배로부터 고객이 어지러움증호소로 119수배를 연락받음, 16:20에 119수배(옥산소방파출소)하여16:40
119도착하여 고객를 119차량으로 청주시내 하나병원으로 이송조치함.",경상
대전충남본부,대전열차,경부선,부산역,15,3,11,11 ,45,수,무궁화,객실,6호차,남,60대,무,1203열차 밀양역에서 승차하여 여행중 선반위에 가방이 떨어져 이마에 부상당하여 순회중 여객전문에게 신고하고 간단히 응급치료후 부산역에 인계,경상
대전충남본부,천안관리역,경부선,성환역,15,3,14,22 ,35,토,역,계단,전철 계단,남,50대,음주,전철을 이용하기 위하여 술에 취한 상태에서 계단을 내려가다 넘어져 다침,경상
대전충남본부,대전관리역,경부선,대전역,15,3,16,9 ,13,월,역,E/S,"7,8번 남쪽 에스컬레이터",여,40대,무,"2015. 3. 16(월). 09:13 경 KTX 115열차에서 하차하여 에스컬레이터 이용 3층으로 올라와 이동 중 다른 고객의 가방에 접촉하여 앞으로 넘어짐
- 머리 및 치아 통증 호소(외상 없음) ",경상
대전충남본부,대전관리역,경부선,옥천역,15,3,19,21 ,2,목,역,역광장,역광장,남,40대,무,고객(문종권)께서 1224열차에 승차하기 위하여 옥천역 광장앞 도로 횡단보도를 건너서 맞이방으로 이동하는 도중 광장입구에 설치된 현수막에(영동관리역 주관 관광열차 홍보물) 걸려서 넘어짐(21:00경).,경상
대전충남본부,서대전관리역,호남선,서대전역,15,3,21,23 ,27,토,역,E/S,5호기,여,20대,음주,2015.3.21. 23:27경 서대전역 상선승강장ES 5호기에서 고객 부주의에 의해  ES이용중 본인이 주저앉아 부상발생,경상
대전충남본부,대전관리역,경부선,대전역,15,3,23,0 ,25,월,역,맞이방,맞이방,남,50대,음주,2015. 3. 22(일). 00:25경 매표구에서 승차권 구입 후 고객대기 의자로 이동중 술에 취해 넘어지며 의자 모서리에 머리가 부딪힘 ,경상
대전충남본부,천안관리역,장항선,두정역,15,3,24,21 ,14,화,역,계단,상행계단,남,20대,무,15. 3. 24 21:14경 K714 전동열차 차장으로부터 상행 계단 부근에 부상환자가 있다는 연락을 받고 현장에 즉시 출동하여 확인 한바 전동열차를 이용하려던 고객이 계단에서 넘어져 오른쪽 발목부위를 부상당함.,경상
대전충남본부,오송관리역,충북선,증평역,15,3,25,14 ,0,수,역,타는곳,4호차 인근,여,70대,무,11:49경 증평-조치원환승-천안까지 여행하는 고객님(강귀자.여.75세)이 1706열차(제천-대전) 4호차에 승차하기 위해 승강장에서 서둘러 이동하던중 넘어저 열굴과 좌우 무릅에 찰과상을 입고 여객전무의 부축을 받아 승차하여 응급치료하여 여행중 오송역에서 전도여행을 포기하고 1707열차(대전-제천)로 증평역에 도착(12:58)하여 인적사항 확인후 증평읍 소재 고려정형외과로 이송 치료를 받도록 조치함,경상
대전충남본부,대전열차,충북선,음성역,15,3,26,16 ,5,목,무궁화,객차승강문,4호차 앞쪽,여,70대,무,"2015.03.26. 16:05분경 1710열차 여객전무로부터 할머니 한분이 승강문에 끼었다 내렸으니 상태 좀 확인해 달라는 무전 연락을 받고, 고객[여,김계균(78세)]의 몸 상태를 확인한 바, 열차(4호차 앞쪽)에서 내리는 도중 승강문이 닫혀 몸이 승강문에 끼어 왼쪽팔과 왼쪽손의 통증을 호소하였고, 이에 놀란 고객을 일단 안심시킨 후 약 10분 정도 경과 후에 몸 상태가 많이 호전되셨다 하여 부상 부위가 통증이 있고 불편 하시면 병원 치료를 받으실 것을 정중히 안내하고, 철도영업사고 처리 세칙을 간략히 설명 후 귀가 조치함.  ",경상
대전충남본부,조치원관리역,경부선,조치원역,15,3,27,15 ,47,금,역,맞이방,맞이방,여,80대,무,"15:47 고객이 매표실로 들어와 맞이방에 할머니가 쓰러졌다고 통보, 바로 119수배후 환자를 부추겨 안정을 취하게하고 15:53분 119도착후 119에서 응급처치후 15:55분경 세종효성병원으로 이송조치함",경상
대전충남본부,천안아산관리역,장항선,온양온천역,15,3,28,11 ,16,토,역,게이트,맞이방,여,80대,무,2015.03.28 11:16분경 맞이방 전철게이트를 나가면서 차단기가 열리지 않은 상태에 걸리면서 넘어져 왼쪽 어깨 부상을 당함.,경상
대전충남본부,대전관리역,경부선,대전역,15,3,29,18 ,44,일,역,E/S,5.6번홈,여,60대,무,2015. 3. 29(일). 18:44분경 제1220열차에서 내려 에스컬레이터로 이동중 내려오는 에스컬레이터를 올라가는 걸로 착각 진입하여 넘어지며 사상 입음 ,경상
대전충남본부,대천관리역,장항선,대천역,15,3,29,16 ,58,일,역,타는곳,타는곳,여,60대,무,17:03분경 #1561열차 도착후 양덕예 고객이 자신의 짐을 내리던 도중 발을 헛딛어 발이 안쪽으로 꺽인 상태로 넘어짐. 이 상황을 시각장애인 안내하기 위해 올라간 박광윤 역무원이 발견함,경상
대전충남본부,서대전관리역,호남선,서대전역,15,3,29,11 ,10,일,역,타는곳,하선승강장,여,60대,무,2015. 3.29. 11:10경 #1441열차 서대전->예당 1호차 35석 열차이용시 승강장면 단차부분에 걸려 넘어졌으나 열차출발시각이 임박하여 승차 후 예당역(위탁역) 도착시 현지 병원에서 치료하기로 함.,경상
대전충남본부,대전열차,경부선,조치원역,15,3,30,22 ,27,월,무궁화,객차승강문,승강대,남,40대,무,15. 3. 30 22:27경 부산역을 떠나 서울역으로 가는 제 1224열차에 승차중 승강장과 열차 발판사이에 발이 빠져 부상을 당했다고 함. 당시에 부상 신고를 하지 않고 귀가하여 병원 치료를 받은 후에 민원을 제기 하였음.,경상
대전충남본부,대전열차,경부선,구미역,15,3,31,18 ,50,화,무궁화,객차승강문,승강대,남,50대,음주,"15.03.31.(화) 18:50분경 고객이 역무실로 찾아와서 #4303 승차중 승강대 발판에 정강이  부분을 부딪혀 타박상(피가 조금 나고 허물 벗겨짐) 입었다고 항의함
열차전무에게 이야기 했으나 조치를 취하지 않았고 순회도 하지 않았다고 주장 하면서 항의를 함
전무와 전화통화로 확인 결과 남편분이 술이 조금 취해있었고  다쳤다고 이야기를 해서 조치를 취할려고 하였으나 부인이 괜찮다고하여  별조치를 하지않았다고 함 
치료를 해드리려고 하였으나 병원에 가기를 원하여 사상사고 처리절차에 대하여 설명해드리고 병원에 치료를 받으시라고 함  ",경상
대전충남본부,천안아산관리역,경부선,천안아산역,15,4,4,12 ,34,토,역,E/S,11호기,남,60대,무,15.04.04 12:34분경 #657열차 승차하기 위해 E/S로 이동중 균형을 잃어 넘어져 부상한 사고임,경상
대전충남본부,대전열차,경부선,물금역,15,4,5,21 ,46,일,무궁화,객차승강문,승강문,여,20대,무,당 열차 물금역 도착하여 고객이 하차 중 출입문 오동작으로 몸 전체가 출입문에 끼였다가 다시 출입문 열려 하차하는 과정에서 부상당함,경상
대전충남본부,천안관리역,경부선,천안역,15,4,5,20 ,37,일,역,화장실,동부역 화장실 입구,여,70대,음주,15. 4. 5 20:37분경 천안역 동부역사 고객화장실 입구에서 이동 중 술에 취해 중심을 잃고 앞으로 넘어지면서 왼쪽 눈썹 위부분이 2센티 가량 찢어진 사고로 응급조치를 하였으나 부상정도가 심하여 119구급대 요청후 병원 후송조치한 사고임.,경상
대전충남본부,대전관리역,경부선,대전역,15,4,6,12 ,30,월,역,계단,"5,6번홈",여,70대,무,"2015. 4. 06(월) 12:25분경 도착 시각이 임박한 #1301열차(대전-왜관)에 승차하기 위해 급하게 이동중 5,6번홈 계단쪽에서 발을 헛 디디며 넘어져 부상한 사고임. ",경상
대전충남본부,대전열차,경부선,경산역,15,4,9,18 ,15,목,무궁화,객실출입문,3호차,남,80대,무,"2015.04.09. 18:15경 박영옥(남,81세)이 부산역에서 제1222열차에 승차하기 위해 3호차 앞쪽 승강문으로 승차하여 이동중 3호차(10144) 리미트 객차 객실자동출입문이  열리면서 왼손 4번째 손가락이 출입문에 끼여 통증을 호소하여 열차내에서 응급조치후    하차역인 경산역까지 이동함. 19:40경 부상자 박영옥을 여객전무로부터 안내받고 경산역 역무실에서 응급조치후    병원이송여부를 타진하였으나 바로 귀가를 원하여 귀가 조치하였음.",경상
대전충남본부,삽교역,장항선,삽교역,15,4,9,15 ,30,목,역,E/S,1호기,남,70대,음주,"2015.04.09.일 대천역에서 지인과 술을 마시고 장항선 제1560열차를 이용 대천역에서 승차하여 삽교역(15:24분)에 도착한 고객이 맞이방으로 나오려고 삽교역 에스컬레이터 1호기(여객통로⇨맞이방)를  이용하고 하단부 맞이방스텝부분에서 발을 때어 스텝부분을 밝고 나가야  하나 다리에 힘이 풀리며 옆으로 넘어져 에스컬레이터 하부 덮게 부분에 부딛혀 머리 정수리부분 2cm가량 찧어지며 부상 
약간의 음주상태이며 고령으로서 에스컬레이터 이용방법을 잘 모르는 것으로 판단되며 발에 힘이 풀리며 넘어진 것으로 판단되며 부상당시에도 소주병을 들고 있다가 넘어지며 깨진 소주병이 같이 있었음.",경상
대전충남본부,대전열차,경부선,영등포역,15,4,10,19 ,20,금,무궁화,객실,1호차,남,50대,무,"2015년 4월 10일 16:54분경 심재용고객이 #1218열차를 타고(구미-영등포 역,1호차38석) 여행 중 선반 위에 있던 가방이 떨어져 왼쪽 쇄골 부분을 다침",경상
대전충남본부,천안아산관리역,장항선,온양온천역,15,4,10,12 ,8,금,역,타는곳,전철2번승강장,여,30대,무,2015.04.10 12:08분경 전철 2번승강장에서 K652를 기다리던중 의식을 잃고 쓰러져 출동하여 상태 파악하고 13분경 역무실로 모시고 119수배하여 21분경에 충무병원으로 이송조치함.,경상
대전충남본부,대전관리역,경부선,대전역,15,4,12,22 ,30,일,역,계단,동광장,남,50대,음주,CCTV 확인 결과 음주 상태에서 계단을 내려가다 넘어져 머리가 찢어지는 부상 입은 사고임.,경상
대전충남본부,조치원관리역,경부선,신탄진역,15,4,12,23 ,50,일,역,타는곳,7호차 하차과정,여,60대,무,"2015. 04. 12. 23:53분경 #1427열차 영등포～신탄진 승차 신탄지역도착 7호차에서 하차하는 과정에서 승강장에 넘어져 외쪽손목을 다쳐으나, 당일 주위 고객이 도와주고 바쁜관계로 목적지에 도착하여 일을처리 하며 병원에 치료를 받았으며, 2015. 04. 15. 영등포로 올라 가면서 신탄진역에 신고를 함.  CCTV확인함.",경상
대전충남본부,오송관리역,경부선,오송역,15,4,17,20 ,15,금,역,선로,선로횡단5번홈>8번홈,남,30대,무,"4월 17일 강경식 고객(30대, 남성)이 KTX 524열차(오송→광명)에 승차하기 위해 오송역 5번 타는 곳(경부선)에 있다가 8번 타는 곳(호남선)으로 열차가 들어오는 것을 인지하고 급하게 뛰어가다 계단에 부딪혀 오른쪽 정강이에 심한 부상을 입은 사고임",경상
대전충남본부,대전열차,경부선,천안역,15,4,18,22 ,30,토,무궁화,화장실,7호차,남,60세,무,제1222열차 7호차 남자화장실 문틈 쇠 돌출물로 인하여 출입하던중 와이셔츠 상의 손상(등뒤).,대물
대전충남본부,대전열차,경부선,수원역,15,4,18,23 ,15,토,무궁화,화장실,7호차,남,50대,무,"15. 22:40경 천안역 직원으로부터 #1222열차(수원 23:15착) 7호차에서 옷이 찢어지는 대물사고가 발생하는 했다는 통보를 받고 승무원(대열소 여전 김성태)과 통화함. 7호차 화장실 출입문 모서리에 돌출된 쇠 부분에 옷이 걸려서 훼손되었다고 함.   23:15경 고객(피해자)가 수원역에 방문하여 기분이 나쁘다고 항의하며 고액의 의류라고 주장하며 배상을 요구함. 
상의(자켓) 옷감의 올이 나감. ",대물
대전충남본부,대전열차,경부선,수원역,15,4,23,20 ,40,목,새마을,객실출입문,3호차,여,20대,무,"2015년 4월 23일 제1013열차(서울-부산)의 서울-대전간을 승무한 여객전무로서, 수원역을 출발하여 객실을 순회하던 중, 수원역 역무원 양은혜로 부터 서울-수원역간 여행 고객 김수민(여,25세)이 수원역에 하차하기 위해 3호차 객실자동출입문 부근에 서 있다가 열차가 정차하면서 손목이 끼어 찰과상을 입었다고 고객이 직접 수원역 고객실로 찾아와 신고함.
-사유를 알아보니 수원역 내릴 때 열차 흔들림으로  자신의 몸이 앞으로 쏠리며, 객실출입문이 열리는 방향의 유리벽에 손을 대면서 객실출입문 틈에 손목이 끼어 찰과상을 입었다고 고객이 직접 수원역 고객실로 찾아와 고통을 호소하고, 본인이 직접 수원역 인근에 있는 이춘택 병원에서 치료를 받기를 원해 안내를 하였다는 통보(20:53분)를 받았음. ",경상
